-84.0201827,36.1110695,"ONE9 Travel Center-Heiskell,TN","I-75 Exit 117|1915 East Raccoon Valley Road,Heiskell,TN 37754|(865) 938-1439|6 Truck Parking Spots|#403"
-88.0847476,35.8430556,"ONE9 Travel Center-Holladay,TN","I-40 Exit 126|15060 S 641, Holladay,TN 38341|731-734-0060|20 Truck Parking Spots|#1366"
-85.0741492,42.8829723,"ONE9 Travel Center-Ionia,MI","I-96 Exit 67|7205 South State Road,Ionia,MI 48846|(616) 527-6520|5 Truck Parking Spots|#23"
-89.5978979,36.5182248,"ONE9 Travel Center-Marston,MO","I-55 Exit 40|917 East Elm Street,Marston,MO 63866|(573) 643-2320|13 Truck Parking Spots|#301"
-79.661658,36.061162,"ONE9 Travel Center-Mcleansville,NC","I-40/I-85 Exit 132|907 Knox Road, Mcleansville,NC 27301|(336) 698-9525|4 Truck Parking Spots|#7937"
-112.0193852,41.2453057,"ONE9 Travel Center-Odgen,UT","I-15/UT 39 Exit 344|1670 West 12Th Street,Ogden,UT 84404|(801) 731-2900|8 Truck Parking Spots|#294"
-76.0652837,39.5892493,"ONE9 Travel Center-Perryville,MD","I-95 & MD 222, Exit 93|31 Heather Lane,Perryville,MD 21903|(410) 642-2883|7 Truck Parking Spots|#290"
-77.587281,36.523299,"ONE9 Travel Center-Pleasant Hill,NC","I-95 Exit 180|2032 Hwy 48, Pleasant Hill,NC 27866|252-537-4476|5 Truck Parking Spots|#58"
-80.9795527,34.9132236,"ONE9 Travel Center-Rock Hill,SC","I-77 Exit 77|1155 South Anderson Road,Rock Hill,SC 29730|(803) 329-0078|0 Truck Parking Spots|#4567"
-85.8827177,37.5224762,"ONE9 Travel Center-Sonora,KY","I-65 Exit 81|450 East Western Avenue,Sonora,KY 42776|(270) 369-7300|9 Truck Parking Spots|#392"
-87.3321601,39.4332943,"ONE9 Travel Center-Terre Haute,IN","I-70/IN 46 Exit 11|5555 E Margaret Avenue,Terre Haute,IN 47803|(812) 877-9977|11 Truck Parking Spots|#297"
-79.9007774,37.3887787,"ONE9 Travel Center-Troutville,VA","I-81 Exit 150A/ B|2966 Lee Highway South,Troutville,VA 24175|(540) 992-2805|5 Truck Parking Spots|#258"
-83.7601559,32.0857095,"ONE9 Travel Center-Vienna,GA","I-75 Exit 109|39 Victory Lane,Vienna,GA 31092|(229) 268-1414|13 Truck Parking Spots|#398"
-85.4139074,34.9784838,"ONE9 Travel Center-Wildwood,GA","I-24/59 Exit 169|650 Highway 299,Wildwood,GA 30757|(706) 820-7353|5 Truck Parking Spots|#254"
-83.845787,39.522877,"ONE9 Travel Center-Wilmington,OH","I-71  Exit 50|5772 N US Hwy 68, Wilmington,OH 45177|(937) 382-0464|6 Truck Parking Spots|#16"
-86.0827,33.9956,"Petro-Gadsden,AL","I-59 Exit 181|1724 West Grand Avenue, Gadsden,AL 35904|256-413-7135|162 Truck Parking Spots|#352"
-86.8721,34.0504,"Petro-Hanceville,AL","I-65 Exit 299|426 Alabama Highway 69 S, Hanceville,AL 35077|256-287-1299|312 Truck Parking Spots|#397"
-87.0919,33.2796,"Petro-McCalla,AL","I-20 & 1-59 Exit 100|22526 Highway 216, McCalla,AL 35111|205-477-9178|255 Truck Parking Spots|#319"
-85.9556,32.4056,"Petro-Shorter,AL","I-85 Exit 22 & Hwy 80|428 Main St, Shorter,AL 36075|334-727-3354|50 Truck Parking Spots|#348"
-111.6702,32.8124,"Petro-Casa Grande,AZ","I-10 Exit 200 at Sunland Gin Rd|5235 N Sunland Gin Rd, Casa Grande,AZ 85131|520-836-3983|175 Truck Parking Spots|#306"
-113.7887,35.1779,"Petro-Kingman,AZ","I-40 at Blake Ranch Rd Exit 66|970 South Blake Ranch Road, Kingman,AZ 86401|928-681-5246|205 Truck Parking Spots|#315"
-92.1298,34.781,"Petro-North Little Rock,AR","I-40 Exit 161|3205 Valentine Road, North Little Rock,AR 72117|501-945-3206|250 Truck Parking Spots|#326"
-90.136,35.1544,"Petro-West Memphis,AR","I-40 Exit 280|3900 Petro Road, West Memphis,AR 72301|870-702-5540|280 Truck Parking Spots|#311"
-122.1967,39.9059,"Petro-Corning,CA","I-5 at South Avenue Exit 630|2151 South Avenue, Corning,CA 96021|530-824-4685|120 Truck Parking Spots|#309"
-118.9481,34.9861,"Petro-Lebec,CA","I-5 at Laval Road West|5821 Dennis McCarthy Dr., Lebec,CA 93243|661-663-4341|415 Truck Parking Spots|#327"
-117.5566,34.0647,"Petro-Ontario,CA","I-10 & Milliken Ave Exit 57|4325 E Guasti Rd, Ontario,CA 91761-7807|909-390-7800|559 Truck Parking Spots|#26"
-121.0155,37.0547,"Petro-Santa Nella,CA","State Hwy 152 & State Hwy 33|28991 West Gonzaga, Santa Nella,CA 95322|209-827-8025|124 Truck Parking Spots|#346"
-104.984,40.363,"Petro-Johnstown,CO","I-25 Exit 254|2842 SE Frontage Road, Johnstown,CO 80534|970-667-2069|110 Truck Parking Spots|#399"
-82.2462,29.409,"Petro-Reddick,FL","I-75 Exit 368 at Hwy 318|7401 West Hwy 318, Reddick,FL 32686|352-591-1881|270 Truck Parking Spots|#323"
-84.4905,33.7865,"Petro-Atlanta,GA","I-285 Exit 12 at Donald Lee Hollowell Hwy|3181 Donald Lee Hollowell Pkwy, Atlanta,GA 30318|404-794-7772|411 Truck Parking Spots|#322"
-83.3199,34.3481,"Petro-Carnesville,GA","I-85 Exit 160|10200 Old Federal Rd, Carnesville,GA 30521|706-335-1984|221 Truck Parking Spots|#377"
-81.6662,30.7942,"Petro-Kingsland,GA","I-95 Exit 3|1105 East King Avenue, Kingsland,GA 31548|912-882-3111|136 Truck Parking Spots|#344"
-88.5723,39.1197,"Petro-Effingham,IL","I-70/I-57 Exit 159 at West Fayette Ave|1805 West Fayette Ave, Effingham,IL 62401|217-347-0480|212 Truck Parking Spots|#321"
-87.7549,41.4258,"Petro-Monee,IL","I-57 Exit 335|5915 Monee Road, Monee,IL 60449|708-534-0400|90 Truck Parking Spots|#367"
-89.0335,41.9356,"Petro-Rochelle,IL","I-39 at Route 38 Exit 99|900 Petro Drive, Rochelle,IL 61068|815-562-3716|400 Truck Parking Spots|#359"
-88.1974,41.3454,"Petro-Wilmington,IL","I-55 Exit 240|24225 W Lorenzo Road, Wilmington,IL 60481|779-232-7975|229 Truck Parking Spots|#402"
-87.127,39.4455,"Petro-Brazil,IN","I-70 Exit 23|1035 W State Road 42, Brazil,IN 47834|812-446-2296|102 Truck Parking Spots|#376"
-84.9932,41.7483,"Petro-Fremont,IN","I-69 Exit 157/357(new)|7265 North Baker Road, Fremont,IN 46737|260-495-2523|200 Truck Parking Spots|#345"
-87.3557,41.5638,"Petro-Gary,IN","I-80/I-94 Exit 9|3001 Grant Street, Gary,IN 46408|219-884-1133|405 Truck Parking Spots|#369"
-85.5526,40.2772,"Petro-Gaston,IN","I-69 Exit 245|14000 West State Road 28, Gaston,IN 47342|765-358-3326|150 Truck Parking Spots|#380"
-85.326,39.3188,"Petro-Greensburg,IN","I-74 Exit 143|1409 South County Rd 850 East, Greensburg,IN 47240|812-663-2333|90 Truck Parking Spots|#379"
-87.1261,40.767,"Petro-Remington,IN","I-65 Exit 201|4230 West Highway 24, Remington,IN 47977|219-261-2172|150 Truck Parking Spots|#382"
-101.0537,39.3617,"Petro-Colby,KS","I-70 Exit 53|700 West Horton, Colby,KS 67701|785-460-0044|140 Truck Parking Spots|#386"
-97.613,38.8789,"Petro-Salina,KS","I-70 Exit 252|2125 N 9th St, Salina,KS 67401|785-825-7723|75 Truck Parking Spots|#366"
-85.8734,37.5984,"Petro-Glendale,KY","I-65 Exit 86|554 W Glendale Hodgenville Road, Glendale,KY 42740|270-369-6840|263 Truck Parking Spots|#330"
-92.4624,30.2314,"Petro-Egan,LA","I-10 Exit 76|114 Jasmin, Egan,LA 70531|337-783-0424|127 Truck Parking Spots|#343"
-90.4579,30.477,"Petro-Hammond,LA","I-12 Exit 40 at Hwy 51|2100 SW Railroad Ave, Hammond,LA 70403|985-542-4981|200 Truck Parking Spots|#310"
-93.901,32.4446,"Petro-Shreveport,LA","I-20 Exit 8 at Industrial Loop|6910 W Bert Kouns Industrial Loop, Shreveport,LA 71129|318-686-6111|218 Truck Parking Spots|#308"
-93.3174,43.6571,"Petro-Albert Lea,MN","I-90 & I-35 Exit 11|820 Happy Trails Lane, Albert Lea,MN 56007|507-373-4200|305 Truck Parking Spots|#398"
-94.0549,45.4126,"Petro-Clearwater,MN","I-94 & Hwy 24|950 State Highway 24, Clearwater,MN 55320|320-558-2261|150 Truck Parking Spots|#389"
-94.5523,37.0072,"Petro-Joplin,MO","I-44 & Hwy 43 Exit 4|4240 Highway 43, Joplin,MO 64803|417-624-3400|475 Truck Parking Spots|#354"
-91.9399,38.9405,"Petro-Kingdom City,MO","I-70 & Hwy 54 Exit 148|3304 Gold Road, Kingdom City,MO 65262|573-642-0676|235 Truck Parking Spots|#318"
-94.131,39.015,"Petro-Oak Grove,MO","I-70 Exit 28|301 SW First Street, Oak Grove,MO 64075|816-690-4455|305 Truck Parking Spots|#460"
-90.1977,32.2787,"Petro-Jackson,MS","970- I-20 at West Frontage Road|970 I-20 W Frontage Rd, Jackson,MS 39201|601-292-0940|194 Truck Parking Spots|#328"
-78.1457,35.582,"Petro-Kenly,NC","I-95 Exit 106|923 Johnston Pkwy, Kenly,NC 27542|919-284-5121|333 Truck Parking Spots|#395"
-79.2251,36.0772,"Petro-Mebane,NC","I-40/85 Exit 157|500 Buckhorn Road, Mebane,NC 27302|919-304-7476|285 Truck Parking Spots|#329"
-96.8632,46.8503,"Petro-Fargo,ND","I-94 Exit 348|4510 19th Ave SW, Fargo,ND 58103|701-282-8105|195 Truck Parking Spots|#361"
-97.5989,40.8182,"Petro-York,NE","I-80 and US HWY 81 Exit 353|4700 S Lincoln Ave, York,NE 68467|402-362-1776|250 Truck Parking Spots|#362"
-74.7131,40.1234,"Petro-Bordentown,NJ","I-295 Exit 57|NJ Turnpike Exit 7, Bordentown,NJ 8505|609-298-6070|24/7/365 Truck Parking Spots|#314"
-107.9927,32.2386,"Petro-Deming,NM","I-10 Exit 68|14150 Hwy 418 SW, Deming,NM 88030|575-546-7070|150 Truck Parking Spots|#385"
-107.9038,35.181,"Petro-Milan,NM","I-40 Exit 79 at Horizon Road|1430 Motel Drive, Milan,NM 87021|505-285-6648|200 Truck Parking Spots|#313"
-115.0261,36.2797,"Petro-North Las Vegas,NV","I-15 at Speedway Blvd. Exit 54|6595 North Hollywood Blvd, North Las Vegas,NV 89115|702-632-2640|207 Truck Parking Spots|#331"
-119.7087,39.5233,"Petro-Sparks,NV","I-80 Exit 21|1950 East Greg St, Sparks,NV 89431|775-355-8888|400 Truck Parking Spots|#338"
-114.9561,41.101,"Petro-Wells,NV","I-80 Exit 352A|1440 6th Street, Wells,NV 89835|775-455-4305|250 Truck Parking Spots|#392"
-76.8454,42.9653,"Petro-Waterloo,NY","I-90 Exit 41|1255 Route 414, Waterloo,NY 13165|315-220-6550|191 Truck Parking Spots|#371"
-80.7172,41.1408,"Petro-Girard,OH","I-80 Exit 226 & Salt Spring Road|1 Petro Place, Girard,OH 44420|330-505-3700|323 Truck Parking Spots|#320"
-84.1045,41.4178,"Petro-Napoleon,OH","US Hwy 6 & 24 Industrial Dr Exit 41|900 American Road, Napoleon,OH 43545|419-599-3835|107 Truck Parking Spots|#388"
-84.8111,39.8346,"Petro-New Paris,OH","I-70 at Indiana Exit 156B & US 40|9787 US Route 40 West, New Paris,OH 45347|937-637-7800|197 Truck Parking Spots|#357"
-83.6475,41.1738,"Petro-North Baltimore,OH","I-75 Exit 167|12906 Deshler Rd, North Baltimore,OH 45872|419-257-3744|250 Truck Parking Spots|#325"
-83.4664,41.5355,"Petro-Perrysburg,OH","Ohio Turnpike Exit 71|26416 Baker Rd, Perrysburg,OH 43551|419-443-1800|375 Truck Parking Spots|#317"
-97.4755,35.4662,"Petro-Oklahoma City,OK","I-40E / I-35 Exit 127/I-40W|20 Martin Luther King Blvd, Oklahoma City,OK 73117|405-228-7040|280 Truck Parking Spots|#316"
-122.8116,42.2795,"Petro-Phoenix,OR","I-5 Exit 24|3730 Fern Valley Rd, Phoenix,OR 97535|541-535-3372|87 Truck Parking Spots|#324"
-77.1418,40.2319,"Petro-Carlisle,PA","I-81 Exit 52|1201 Harrisburg Ave Route 11, Carlisle,PA 17013|717-249-1919|24/7/365 Truck Parking Spots|#336"
-75.7417,41.3302,"Petro-DuPont,PA","I-81 Exit 178B|98 Grove St, DuPont,PA 18641|570-654-5111|428 Truck Parking Spots|#378"
-80.9896,33.9533,"Petro-Columbia,SC","I-77 Exit 5|2154 S Beltline Blvd, Columbia,SC 29201|803-908-4889|134 Truck Parking Spots|#238"
-79.7321,34.2665,"Petro-Florence,SC","I-95 Exit 169|3001 TV Rd, Florence,SC 29501|843-669-5736|210 Truck Parking Spots|#393"
-87.0955,36.0824,"Petro-Kingston Springs,TN","I-40 Exit 188 at Luyben Hills Road|162 Luyben Hills Road, Kingston Springs,TN 37082|615-952-3208|68 Truck Parking Spots|#349"
-84.2361,35.875,"Petro-Knoxville,TN","I-40 & I-75 Exit 369 at Watt Road|722 Watt Road, Knoxville,TN 37934|865-693-6542|250 Truck Parking Spots|#312"
-101.7437,35.1917,"Petro-Amarillo,TX","I-40 Exit 75 at Lakeside Drive|8500 E I-40 @ Lakeside Drive, Amarillo,TX 79118|806-372-4899|280 Truck Parking Spots|#307"
-94.1561,30.037,"Petro-Beaumont,TX","I-10 Exit 848 at Walden Road|5405 Walden Rd, Beaumont,TX 77705|409-842-9600|275 Truck Parking Spots|#304"
-106.2424,31.6609,"Petro-El Paso,TX","I-10 Exit 37 at Horizon Blvd|1295 Horizon Blvd, El Paso,TX 79927|915-790-4529|290 Truck Parking Spots|#301"
-97.0552,32.0794,"Petro-Hillsboro,TX","I-35E Exit 374|101 Cornelius Road, Hillsboro,TX 76645|254-714-3000|109 Truck Parking Spots|#340"
-99.1158,28.8996,"Petro-Pearsall,TX","I-35 Exit 101(Southbound) I-35|110 S I-35 Frontage Rd, Pearsall,TX 78061|830-334-8222|175 Truck Parking Spots|#394"
-98.3799,29.4376,"Petro-San Antonio,TX","I-10 Exit 581 at Ackerman Road|1112 Ackerman Road, San Antonio,TX 78219|210-661-9416|250 Truck Parking Spots|#305"
-97.7654,32.7389,"Petro-Weatherford,TX","I-20 Exit 409 at Clear Lake Road|2001 Santa Fe Dr, Weatherford,TX 76086|817-599-9411|275 Truck Parking Spots|#302"
-81.7793,36.7708,"Petro-Glade Spring,VA","I-81 Exit 29|12433 Maple St, Glade Spring,VA 24340|276-429-6000|298 Truck Parking Spots|#372"
-79.2292,37.929,"Petro-Raphine,VA","I-81 & I-64 Exit 205|2440 Raphine Road, Raphine,VA 24472|540-377-2111|24/7/365 Truck Parking Spots|#427"
-117.5612,47.5906,"Petro-Spokane,WA","I-90 at Medical Lake Road Exit 272|10506 West Aero Road, Spokane,WA 99224|509-842-1100|200 Truck Parking Spots|#339"
-89.498,43.4864,"Petro-Portage,WI","I-90 & I-94 Hwy 78 South Exit 108A|North 5800 Kinney Rd, Portage,WI 53901|608-742-6551|300 Truck Parking Spots|#403"
-87.9561,42.7251,"Petro-Sturtevant,WI","I-94 & Hwy 20 Exit 333|717 South Sylvania Ave, Sturtevant,WI 53177|262-884-7500|185 Truck Parking Spots|#368"
-105.6194,41.3287,"Petro-Laramie,WY","I-80 at Curtis Exit 310|1855 West Curtis, Laramie,WY 82070|307-745-6480|236 Truck Parking Spots|#303"
-119.2299164,35.26730188,"Pilot Dealer-Bakersfield,CA","I-5 exit 244|20404 Taft Hwy, Bakersfield,CA 93311||8 Truck Parking Spots|#1260"
-86.8274855,37.376219,"Pilot Dealer-Beaver Dam,KY","Western Kentucky Parkway|675 Western Kentucky Pkwy, Beaver Dam,KY 42320|(270) 274-9988|8 Truck Parking Spots|#1288"
-86.851917,33.529436,"Pilot Dealer-Birmingham,AL","I-20/59/65/AL 78  Exit 123|901 Bankhead Highway West, Birmingham,AL 35204|(205) 324-4532|8 Truck Parking Spots|#369"
-117.395232,34.054941,"Pilot Dealer-Bloomington,CA","I-10 Exit 66|10951 Cedar Ave, Bloomington,CA 92316|909-237-8085|10 Truck Parking Spots|#10"
-71.480742,43.121688,"Pilot Dealer-Bow,NH","I-93  EXIT 11/12C|728 SR 3A, Bow,NH 3304|(603) 223-6885|8 Truck Parking Spots|#896"
-97.26305,32.46347,"Pilot Dealer-Burleson,TX","I-35 Exit 30|3313 S Burleson Blvd, Burleson,TX 76009|(817) 783-3917|7 Truck Parking Spots|#1319"
-95.7555806,32.5431066,"Pilot Dealer-Canton,TX","I-20 Exit 533|9800 I-20 Frontage Rd, Canton,TX 75103|(903) 829-2600|10 Truck Parking Spots|#883"
-81.81173,35.046385,"Pilot Dealer-Cowpens,SC","I-85|175 Truck Stop Rd, Cowpens,SC 29330|(864) 463-6464|7 Truck Parking Spots|#1331"
-96.55441391,33.79347879,"Pilot Dealer-Denison,TX","Hwy 75  Exit 72|4300 N State Hwy 91, Denison,TX 75020|(903) 462-1415|6 Truck Parking Spots|#1289"
-111.936169,33.6328872,"Pilot Dealer-Desert Springs,AZ","I-15|4031 Fleet St [#818}, Desert Springs,AZ 86423|702-849-0700|15 Truck Parking Spots|#1185"
-78.575839,35.318448,"Pilot Dealer-Dunn,NC","I-95  Exit 75|65 Sadler Road, Dunn,NC 28334|(910) 892-0106|12 Truck Parking Spots|#900"
-100.464068,28.709904,"Pilot Dealer-Eagle Pass,TX","86A US Hwy 57|3002 US 57, Eagle Pass,TX 78852|(830) 758-1712|6 Truck Parking Spots|#894"
-79.7400581,41.1756052,"Pilot Dealer-Emlenton,PA","I-80  Exit 42|6406 Emlenton Clintonville Rd, Emlenton,PA 16373|(724) 867-1511|6 Truck Parking Spots|#1163"
-77.552426,36.704821,"Pilot Dealer-Emporia,VA","I-95  Exit 11 (Hwy 58)|918 West Atlantic, Emporia,VA 23847|(434) 634-4312|8 Truck Parking Spots|#898|RV Dump"
-96.638463,32.3020419,"Pilot Dealer-Ennis,TX","Hwy 287|2200 W Lake Bardwell Drive, Ennis,TX 75119||2 Truck Parking Spots|#1300"
-85.184203,41.118542,"Pilot Dealer-Fort Wayne,IN","I-69  Exit 309A|3037 Goshen Road, Fort Wayne,IN 46808|(260) 482-7814|8 Truck Parking Spots|#881"
-97.3417294,32.8419379,"Pilot Dealer-Fort Worth,TX","I-820|1000 NE Loop 820, Fort Worth,TX 76106|(682) 365-4152|4 Truck Parking Spots|#1304"
-96.56083842,32.85491373,"Pilot Dealer-Garland,TX","I-30|801 E Interstate 30, Garland,TX 75043|(469) 782-0191|4 Truck Parking Spots|#1293"
-110.148518,38.995598,"Pilot Dealer-Green River,UT","I-70  Exit 164|1085 East Main Street, Green River,UT 84525|(435) 564-3495|7 Truck Parking Spots|#892|RV Dump/Propane/RV Lanes"
-98.1961,33.8007,"Pilot Dealer-Henrietta,TX","HWY 287|101 US 287, Henrietta,TX 76365|(940) 538-0401|5 Truck Parking Spots|#1299"
-96.8997886,32.1974962,"Pilot Dealer-Italy,TX","I-35E|101 LR Campbell Road, Italy,TX 76651|(972) 483-7600|5 Truck Parking Spots|#1297"
-97.599548,30.838366,"Pilot Dealer-Jarrell,TX","I-35  Exit 275|13745 IH 35 South, Jarrell,TX 76537|(512) 746-2438|4 Truck Parking Spots|#1338"
-90.6250879,35.805202,"Pilot Dealer-Jonesboro,AR","I-555 Exit 39|5750 Commerce Square, Jonesboro,AR 72401|870-938-0016|10 Truck Parking Spots|#1383"
-94.682864,39.090822,"Pilot Dealer-Kansas City,KS","I-635  Exit 3|4610 Kansas Avenue, Kansas City,KS 66106|(913) 948-8301|8 Truck Parking Spots|#524"
-88.123362,37.071888,"Pilot Dealer-Kuttawa,KY","I-24  Exit 40 & US Hwy 62|2299 US Hwy 62W, Kuttawa,KY 42055|(270) 388-8111|8 Truck Parking Spots|#890"
-90.444632,30.085472,"Pilot Dealer-Laplace,LA","I-10/55  Exit 209|4301 South Main Street, Laplace,LA 70068|(985) 239-7643|10 Truck Parking Spots|#82"
-89.412581,30.1570513,"Pilot Dealer-Lincoln,IL","I-55 Exit 126|2903 Woodlawn Rd, Lincoln,IL 62656|217-732-3915|50 Truck Parking Spots|#514"
-113.9096142,36.89720131,"Pilot Dealer-Littlefield,AZ","I-15|4031 Fleet St #818, Littlefield,AZ 86423||3 Truck Parking Spots|#1185"
-121.3949888,38.11374137,"Pilot Dealer-Lodi,CA","I-5  Exit 485|14749 Thornton Road, Lodi,CA 95242|(209) 368-8100|6 Truck Parking Spots|#1361"
-116.0903453,33.5702273,"Pilot Dealer-Mecca,CA","Hwy 86 and 66th Ave|90480 66th Ave, Mecca,CA 92254|760-396-5243|20 Truck Parking Spots|#1384"
-80.365669,25.884676,"Pilot Dealer-Medley,FL","Hwy 27 N|12200 NW South River Drive, Medley,FL 33178|(305) 883-1004|6 Truck Parking Spots|#873"
-97.8769161,26.1602683,"Pilot Dealer-Mercedes,TX","|8001 E Expressway 83, Mercedes,TX 78570|956-903-4443|10 Truck Parking Spots|#1380"
-114.1400244,36.7841675,"Pilot Dealer-Mesquite,NV","I-15  Exit 118|1057 S Lower Flat Top Drive [Unit A], Mesquite,NV 89027|(702) 849-0400|8 Truck Parking Spots|#1171"
-80.245671,25.925213,"Pilot Dealer-Miami Gardens,FL","SR 826  Exit SR 817|16650 NW 27th Avenue, Miami Gardens,FL 33054|(305) 623-3434|5 Truck Parking Spots|#897"
-80.480704,25.760165,"Pilot Dealer-Miami,FL","US 41 & SR 997|17696 SW 8th Street, Miami,FL 33194|(305) 553-4594|6 Truck Parking Spots|#874|Propane"
-80.618642,35.050974,"Pilot Dealer-Monroe,NC","Hwy 74 W|2700 Chamber Drive, Monroe,NC 28110|(704) 289-8748|5 Truck Parking Spots|#7996"
-74.687161,41.349379,"Pilot Dealer-Montague,NJ","I-84  Exit 1|15 Route 23, Montague,NJ 7827|(973) 293-3477|4 Truck Parking Spots|#880"
-94.1326,33.453,"Pilot Dealer-Nash,TX","I-30|1955 N Kings Hwy, Nash,TX 75569|(903) 255-7167|5 Truck Parking Spots|#1284"
-94.45250943,33.46994015,"Pilot Dealer-New Boston,TX","I-30  Exit 199|1888 US 82, New Boston,TX 75570||5 Truck Parking Spots|#1247"
-97.320452,38.044377,"Pilot Dealer-Newton,KS","I-135  Exit 31|200 Manchester Ave, Newton,KS 67114||9 Truck Parking Spots|#1346"
-110.967105,31.338691,"Pilot Dealer-Nogales,AZ","|330 N Mariposa Road, Nogales,AZ 85621|(520) 287-4800|4 Truck Parking Spots|#1179"
-71.800032,41.442426,"Pilot Dealer-North Stonington,CT","I-95  Exit 93|273 Clarks Falls Road, North Stonington,CT 6359|(860) 599-2020|9 Truck Parking Spots|#882"
-111.5642,36.9952,"Pilot Dealer-Page,AZ","Hwy 89|101 West Glen Drive, Page,AZ 86040|(928) 353-4821| Truck Parking Spots|#1281"
-97.138731,30.213423,"Pilot Dealer-Paige,TX","Hwy 290/21|2537 E SH21, Paige,TX 78659|(737) 842-7001| Truck Parking Spots|#1292"
-95.6556,31.743,"Pilot Dealer-Palestine,TX","HWY 79|2320 W Oak Street, Palestine,TX 75801|(903) 723-1680|4 Truck Parking Spots|#1303"
-89.73978,30.37538,"Pilot Dealer-Pearl River,LA","I-59 Exit 5A|65583 Pump Slough Rd, Pearl River,LA 70452|(985) 863-6211|7 Truck Parking Spots|#1347"
-111.9956143,33.4146854,"Pilot Dealer-Phoenix,AZ","|3444 S 40th St, Phoenix,AZ 85040|(602) 601-4868| Truck Parking Spots|#1194"
-76.431845,40.534345,"Pilot Dealer-Pine Grove,PA","I-81  Exit 100|482 Suedberg Road, Pine Grove,PA 17963|(570) 345-8800|6 Truck Parking Spots|#522"
-96.8209853,32.5162713,"Pilot Dealer-Red Oak,TX","I-35E|200 S I35 Service Rd, Red Oak,TX 75154|(972) 617-7477|5 Truck Parking Spots|#1290"
-74.685781,40.892136,"Pilot Dealer-Roxbury,NJ","I-80 Exit 27B/Exit 27 A&B|1470 Route 46 East, Roxbury,NJ 7852|(973) 347-1145|4 Truck Parking Spots|#891"
-121.53838,38.617049,"Pilot Dealer-Sacramento,CA","I-80  Exit 85|2828 El Centro Road, Sacramento,CA 95833|(916) 927-4774|7 Truck Parking Spots|#879|RV Dump/Propane"
-109.2440654,32.27066935,"Pilot Dealer-San Simon,AZ","|2500 W Business I-10, San Simon,AZ 85632||4 Truck Parking Spots|#1269"
-98.1093,32.6117,"Pilot Dealer-Santo,TX","I-20|87125 IH 20, Santo,TX 76472||3 Truck Parking Spots|#1285"
-100.8658,32.704667,"Pilot Dealer-Snyder,TX","Hwy 180|1100 E Hwy 180, Snyder,TX 79549|(325) 573-5213|4 Truck Parking Spots|#887"
-78.108394,36.711179,"Pilot Dealer-South Hill,VA","I-85  Exit 12 (Hwy 58)|1011 E Atlantic Street, South Hill,VA 23970|(434) 447-4528|4 Truck Parking Spots|#899"
-90.2991974,29.9734469,"Pilot Dealer-St Rose,LA","I-310|10405 Airline Highway, St Rose,LA 70087|(504) 472-0771|5 Truck Parking Spots|#1164"
-76.6705194,36.7165037,"Pilot Dealer-Suffolk,VA","US58|2400 Holland Road, Suffolk,VA 23434|(757) 539-6213|6 Truck Parking Spots|#1049"
-113.953572,32.69118008,"Pilot Dealer-Tacna,AZ","|9250 S Avenue 40E, Tacna,AZ 85352|(928) 239-5764|6 Truck Parking Spots|#1235"
-96.3182,32.7234,"Pilot Dealer-Terrell,TX","I-20|1100 FM 148, Terrell,TX 75160|(972) 524-0705|5 Truck Parking Spots|#1282"
-101.797707,34.528931,"Pilot Dealer-Tulia,TX","I-27  Exit 74|2901 W Highway 86, Tulia,TX 79088|(806) 995-4567|6 Truck Parking Spots|#888"
-95.137,32.441,"Pilot Dealer-Tyler,TX","I-20|16243 US-271N, Tyler,TX 75708|(903) 877-0800|5 Truck Parking Spots|#1295"
-87.4983581,38.69434422,"Pilot Dealer-Vincennes,IN","Hwy 50/US 150 Intersection|2816 N 6th Street, Vincennes,IN 47591|(812) 886-4323|4 Truck Parking Spots|#1294"
-82.169127,29.814268,"Pilot Dealer-Waldo,FL","Hwy 301|17276 NE Hwy 301, Waldo,FL 32694|(352) 468-1590|5 Truck Parking Spots|#1058|RV Dump/Propane/RV Parking"
-96.8745681,32.4284788,"Pilot Dealer-Waxahachie,TX","HWY 287|625 Ovilla Rd, Waxahachie,TX 75167|(972) 937-0002| Truck Parking Spots|#1320"
-114.4761787,35.70012877,"Pilot Dealer-White Hills,AZ","Hwy 93|12683 White Hills Rd, White Hills,AZ 86445|(928) 767-3008|6 Truck Parking Spots|#1234"
-113.61028,34.699416,"Pilot Dealer-Wikieup,AZ","|18183 S Hwy 93, Wikieup,AZ 85360|(928) 765-2255| Truck Parking Spots|#1193"
-103.616188,48.34406,"Pilot Dealer-Williston,ND","NE Side Hwy 2 @ 85 and Hwy 2|13553 64Th Street Nw, Williston,ND 58801|(701) 415-3020|8 Truck Parking Spots|#589"
-96.6805792,32.59155782,"Pilot Dealer-Wilmer,TX","I-45 Exit 270|103 S I-45, Wilmer,TX 75172|(972) 441-3747|6 Truck Parking Spots|#1248"
-112.5141115,33.7654451,"Pilot Dealer-Wittmann,AZ","|31120 N US Hwy 60, Wittmann,AZ 85361|(623) 388-2900| Truck Parking Spots|#1192"
-82.116584,42.987294,"Pilot Dealer-Wyoming,ON","Hwy 402  Exit 25|5906 Oil Heritage Road, Wyoming,ON N0N 1T0|(519) 845-0023|9 Truck Parking Spots|#463"
